subj	rel	obj	id	flag
absorb|v	agent	black object|jn	f2f7-cd7a-78d2-7f0b	0
absorb|v	patient	heat|n	f2f7-cd7a-78d2-7f0b	0
absorb|v	patient	visible light|jn	f2f7-cd7a-78d2-7f0b	0
contain|v	at location	surface|n	f376-a289-163b-6641	0
animal|n	has subcomponent	skin|n	f4f1-8d09-36bb-8db5	0
skin|n	has property	appearance|n	f4f1-8d09-36bb-8db5	0
release|v	agent	source|n	f8b7-590f-a416-818a	0
population decrease|av	result	animal disappear|av	f8e4-1af3-719b-20eb	0
compete|v	agent	organism|n	f9cb-c2e7-8639-5591	0
compete|v	has positive impact on	organism|n	f9cb-c2e7-8639-5591	0
compete|v	result	increase resource|vp	f9cb-c2e7-8639-5591	0
fall|v	agent	snow|n	fa55-09d9-2afb-4929	0
snow fall|av	at location	environment|n	fa55-09d9-2afb-4929	0
snow|n	has property	white|j	fa55-09d9-2afb-4929	0
expose|v	patient	heat source|ns	fb09-0269-17fe-9106	0
place|v	kind of	expose|v	fb09-0269-17fe-9106	0
walk|v	result	touch|v	fb78-e6bd-2768-ddb3	0
process step|ns	has subcomponent	requirement|n	fba1-b7e2-ae8b-6182	0
hear|v	instrument	ear|n	fd17-bb78-344b-3880	0
hear|v	patient	sound|n	fd17-bb78-344b-3880	0
made of|v	result	contain|v	fec7-efec-ee12-537e	0
destroy living thing|vp	result	increase resource|vp	fecb-89ad-bb4e-7a8b	0
