subj	rel	obj	id	flag
plant survive|av	instrument	habitat|n	b7e4-dce3-2bc1-dc3e	0
tree grow|av	instrument	sunlight|n	ba77-8e71-e07b-08fe	0
prepare storm|vp	instrument	predict storm|vp	bbef-5cd8-4316-7358	0
grow crop|vp	instrument	plant crop|vp	be6c-e07f-062e-3207	0
find|v	instrument	sense|v	beb5-0b99-d9ac-b8e5	0
use raw material|vp	instrument	absorb|v	bef0-f566-d2cd-a523	0
perform experiment|vp	instrument	read instruction|vp	c003-e5f0-d0c5-e922	0
perform experiment|vp	instrument	understand instruction|vp	c003-e5f0-d0c5-e922	0
wood-free paper|jn	has subcomponent	cotton waste|ns	c154-63ca-6d35-92b4	0
wood-free paper|jn	has subcomponent	rice waste|ns	c154-63ca-6d35-92b4	0
mineral|n	has subcomponent	streak|n	c275-7629-09d4-66e3	0
test streak|vp	instrument	powdered mineral|jn	c275-7629-09d4-66e3	0
cell|n	has subcomponent	oxygen|n	c37e-1c44-bf2c-3755	0
oxygen|n	kind of	fuel|n	c37e-1c44-bf2c-3755	0
plant reproduce|av	instrument	seed disperse|av	c814-78ab-6951-9f93	0
reproduction|n	derivational morphology	reproduce|v	c814-78ab-6951-9f93	0
tadpole breathe|av	instrument	water|n	c962-dbaf-be19-1b47	0
plant grow|av	instrument	specific climate|jn	ca89-72df-289d-eb5a	0
plant survive|av	instrument	specific climate|jn	ca89-72df-289d-eb5a	0
compare|v	instrument	observe|v	cafd-1d6e-a47f-022b	0
push object|vp	instrument	force|n	cd52-a711-b031-51a8	0
take trip|v	instrument	vehicle|n	ce92-ccfe-ccdf-061f	0
fly kite|vp	instrument	wind|n	d042-a628-d170-532f	0
study moving habit|vp	instrument	know location|vp	d5a9-c02e-a6e4-392f	0
learn|v	instrument	observe|v	d8a6-5c7b-d762-e968	0
predict|v	derivational morphology	prediction|n	ddaf-860d-fe67-ae1e	0
warn|v	instrument	knowledge|n	ddaf-860d-fe67-ae1e	0
warn|v	instrument	prediction|n	ddaf-860d-fe67-ae1e	0
animal move|av	result	find shelter|vp	df9f-982c-aa68-428a	0
investigate|v	instrument	experiment|v	e0c1-2f0f-8fa6-28d2	0
flashlight|n	causes	light|n	e1cb-6dbd-0bf8-8d18	0
flashlight|n	has subcomponent	electricity|n	e1cb-6dbd-0bf8-8d18	0
experiment|v	instrument	measure|v	e1e1-8127-43cc-b6bf	0
see|v	instrument	light|n	e5ab-6c07-c15d-90f2	0
animal survive|av	instrument	air|n	e918-e402-e4c8-3977	0
survival|n	derivational morphology	survive|v	e918-e402-e4c8-3977	0
navigate|v	instrument	know direction|vp	e97b-a0ad-44fb-fbc3	0
living thing grow|av	instrument	water|n	f3ed-dedc-2aad-109c	0
living thing survive|av	instrument	water|n	f3ed-dedc-2aad-109c	0
living thing|jn	synonym	living entity|jn	f3ed-dedc-2aad-109c	0
plant grow|av	instrument	water|n	f3ed-dedc-2aad-109c	0
plant survive|av	instrument	water|n	f3ed-dedc-2aad-109c	0
build|v	instrument	measure material|vp	f58a-4d4f-e0ae-6833	0
animal survive|av	instrument	oxygen|n	f59c-9a1b-f57b-d689	0
breathe oxygen|vp	result	survive|v	f59c-9a1b-f57b-d689	0
breathe|v	instrument	oxygen|n	f59c-9a1b-f57b-d689	0
sprinkler|n	has subcomponent	water|n	fa4f-3f9e-68fa-1b79	0
heal|v	instrument	energy|n	fae2-7a13-e5eb-07b7	0
heal|v	instrument	nutrient|n	fae2-7a13-e5eb-07b7	0
heal|v	instrument	rest|v	fae2-7a13-e5eb-07b7	0
animal survive|av	instrument	habitat|n	fc71-7a5d-6e7b-5f5a	0
determine|v	instrument	measure|v	fc75-dfcd-e46e-e318	0
determine|v	instrument	observe|v	fc75-dfcd-e46e-e318	0
plant grow|av	instrument	photosynthesize|v	fe74-c2b4-98c2-9496	0
plant survive|av	instrument	photosynthesize|v	fe74-c2b4-98c2-9496	0
magnetism|n	at location	air|n	ffdf-9b51-2f63-0791	0
