subj	rel	obj	id	flag
reproduction|n	derivational morphology	reproduce|v	1076-5022-7c68-9365	0
reproduction|n	kind of	process|n	1076-5022-7c68-9365	0
animal|n	kind of	organism|n	10ce-c060-90b9-b748	0
clam|n	kind of	aquatic animal|jn	10ea-cf33-c978-c0fb	0
soil erosion|ns	kind of	natural process|jn	11c8-fdbb-e0de-c7b7	0
soil erosion|ns	kind of	slow process|jn	11c8-fdbb-e0de-c7b7	0
maple tree|ns	kind of	tree|n	11f2-4ff8-e494-7018	0
duration|n	kind of	time|n	122e-b36b-0183-80c7	0
hour|n	kind of	duration|n	122e-b36b-0183-80c7	0
measure time|vp	result	duration|n	122e-b36b-0183-80c7	0
Pluto|n	kind of	dwarf planet|ns	1230-534f-c1fb-8a2a	0
space|n	kind of	resource|n	1238-9a25-7978-c11f	0
panel|n	kind of	object|n	1258-c7db-9d8e-88f3	0
duration|n	kind of	time|n	1271-8178-87cf-045c	0
hour|n	kind of	duration|n	1271-8178-87cf-045c	0
measure time|vp	result	duration|n	1271-8178-87cf-045c	0
weathering|n	kind of	erosion|n	1272-6781-b4fb-96ab	0
particle|n	kind of	matter state|ns	1278-7e0e-79a5-2547	0
measure temperature|vp	instrument	thermometer|n	1296-2edb-a443-10d1	0
thermometer|n	kind of	instrument|n	1296-2edb-a443-10d1	0
hair|n	kind of	object|n	12a1-83f7-fc55-95a5	0
white|n	kind of	color|n	12c9-e2b2-25cd-65c6	0
dairy|n	kind of	food|n	12e5-6d27-bff0-489c	0
flashlight|n	kind of	electrical device|jn	130a-ea4e-6de1-a4af	0
butterfly|n	kind of	insect|n	1310-8acf-1fa5-d8db	0
softball|n	kind of	ball|n	1325-3c4b-a5a6-1db8	0
eagle|n	kind of	animal|n	133f-8977-dfd9-c969	0
field|n	kind of	habitat|n	1368-2e1b-eb74-f182	0
jackrabbit|n	kind of	rabbit|n	1399-e19b-a5ea-ed76	0
bowl|n	kind of	container|n	13f6-64dd-d4b6-6fec	0
juice|n	kind of	liquid|n	14c4-c640-5d74-79a3	0
land|n	kind of	environment|n	14d6-a024-da1b-d3d6	0
egg|n	kind of	object|n	14f6-1b4a-f963-8a50	0
light|n	at location	water|n	1505-53ee-1d64-b11d	0
osprey|n	kind of	bird|n	150d-8fc1-9d5d-32da	0
oxygen|n	kind of	gas|n	16b7-673f-bc0d-ed99	0
fruit|n	kind of	object|n	16ce-a772-1577-f0e3	0
sunny|n	kind of	weather|n	16da-5361-a2eb-9264	0
cat|n	kind of	animal|n	1700-a363-df25-ad34	0
rain gauge|ns	kind of	graduated cylinder|jn	1732-2d9c-7bc6-4556	0
landslide|n	kind of	natural event|jn	17c2-1a0b-fa3f-63cb	0
airplane|n	kind of	vehicle|n	182e-6373-acc4-bde3	0
storm|n	kind of	weather event|ns	182e-8760-e878-1751	0
storm|n	kind of	weather|n	182e-8760-e878-1751	0
water lily|ns	kind of	green plant|jn	1869-0d26-040c-9a3d	0
onion|n	kind of	vegetable|n	1871-0cbf-610d-1e47	0
leaf change colour|avp	kind of	process|n	189c-21f9-3228-3f0c	0
break down|v	kind of	forming|v	18c0-bb11-0330-ae2c	0
slide|n	kind of	object|n	1901-4f2b-21f5-11b7	0
coyote|n	kind of	animal|n	1932-0d7e-562c-c466	0
rubber|n	kind of	material|n	1946-b43f-82d5-547d	0
measure distance|vp	instrument	meter stick|ns	1958-4336-80f2-90bd	0
measure length|vp	instrument	meter stick|ns	1958-4336-80f2-90bd	0
meter stick|ns	kind of	tool|n	1958-4336-80f2-90bd	0
landform|n	kind of	object|n	197a-5152-85d4-6ed5	0
sound|n	kind of	energy|n	1980-256d-b685-846c	0
hide|v	beneficiary	prey|n	19da-4665-c208-b9ae	0
hide|v	result	protection|n	19da-4665-c208-b9ae	0
protection|n	derivational morphology	protect|v	19da-4665-c208-b9ae	0
protect|v	instrument	hide|v	19da-4665-c208-b9ae	0
carbon monoxide|ns	kind of	gas|n	1a38-d031-a283-b5aa	0
add|v	kind of	change|v	1a46-09fd-bf55-7001	0
path|n	kind of	pathway|n	1ad9-0754-9bf3-7610	0
fuel supply|ns	kind of	resource|n	1aed-3c74-88e1-9d96	0
fuel|n	kind of	energy source|ns	1b14-afc4-9d2b-8dbd	0
screw|n	kind of	simple machine|jn	1b74-b53a-b4ec-5b5f	0
vinegar|n	kind of	liquid|n	1ba7-86f9-9cab-21f4	0
animal|n	has subcomponent	kidney|n	1bbb-9096-773e-2c2f	0
kidney|n	kind of	organ|n	1bbb-9096-773e-2c2f	0
plain|n	kind of	environment|n	1bd2-1b6a-cc78-3af3	0
calculator|n	kind of	tool|n	1c02-45a8-ac3d-d3e5	0
water|n	kind of	natural resource|jn	1c04-5228-7c5d-ab8a	0
tree frog|ns	kind of	animal|n	1c1c-9c8d-bd03-dfea	0
doorbell|n	kind of	bell|n	1c3a-3b86-ae06-715c	0
paper|n	kind of	material|n	1c5c-3f13-e713-63f5	0
worm|n	kind of	living thing|jn	1c66-2f7c-2b52-0b37	0
piano|n	kind of	musical instrument|jn	1ccb-478a-9689-4e12	0
marble|n	kind of	material|n	1d1c-a940-405e-dd50	0
marble|n	kind of	object|n	1d1c-a940-405e-dd50	0
kazoo|n	kind of	musical instrument|jn	1d74-9f8e-c159-135b	0
pour|v	derivational morphology	pouring|n	1d93-ec14-264b-13bf	0
pour|v	kind of	activity|n	1d93-ec14-264b-13bf	0
release energy|vp	kind of	function|n	1e59-1be2-a1fb-758e	0
coral|n	kind of	aquatic animal|jn	1e73-7f0f-13b5-1523	0
sterling silver|ns	kind of	metal|n	1f26-9d60-19b5-05d1	0
factory|n	causes	pollution|n	1fa0-bd7e-3b50-b250	0
pollutant|n	derivational morphology	pollution|n	1fa0-bd7e-3b50-b250	0
reduce pollution|vp	instrument	pollutions standard|ns	1fa0-bd7e-3b50-b250	0
vehicle|n	causes	pollution|n	1fa0-bd7e-3b50-b250	0
salt|n	kind of	substance|n	1fd0-279c-ed27-afca	0
work|n	kind of	place|n	2024-1639-fb8a-1568	0
reptile|n	kind of	animal|n	2055-ec3b-4dfb-58e7	0
push|v	kind of	apply force|vp	211f-8a51-037c-704c	0
push|v	kind of	force|n	211f-8a51-037c-704c	0
cloud|n	kind of	weather|n	213b-79e4-47ec-0581	0
rain|n	kind of	water|n	214a-9ca3-2983-aa79	0
classify|v	kind of	scientific process|jn	2188-2e33-82c8-5741	0
scientific|j	derivational morphology	science|n	2188-2e33-82c8-5741	0
cut|n	kind of	wound|n	21ce-fb09-081b-a826	0
stout beardfish|ns	kind of	fish|n	2223-80a8-8d8c-0183	0
planet|n	kind of	celestial body|jn	22a2-1029-702e-a29a	0
planet|n	kind of	celestial object|jn	22a2-1029-702e-a29a	0
nutrient|n	kind of	chemical compound|jn	22fa-ad68-2139-24d0	0
Mississippi Delta|ns	kind of	delta|n	2301-85aa-b20b-8250	0
walking|n	kind of	behavior|n	2323-a1bc-b57d-4a0c	0
hot plate|ns	kind of	instrument|n	2326-f572-9b29-58d5	0
runoff|n	kind of	water|n	2337-bb5b-8d11-5cc8	0
natural gas|jn	kind of	fuel|n	2355-0cfa-86f8-5767	0
pumice|n	kind of	igneous rock|jn	236b-7456-aa80-d1b2	0
refract|v	instrument	prism|n	237d-6b78-ad88-e3b4	0
refract|v	patient	light|n	237d-6b78-ad88-e3b4	0
cooling|n	derivational morphology	cool|v	241c-3fd6-32cd-10e3	0
cool|v	kind of	process|n	241c-3fd6-32cd-10e3	0
salamander|n	kind of	aquatic animal|jn	2452-4ec6-cebd-d341	0
renewable resource|jn	kind of	natural resource|jn	24cb-9b36-6469-e83f	0
Autumn|n	kind of	season|n	2526-2b72-2cb0-0beb	0
table|n	kind of	object|n	268d-a671-9d83-031a	0
aluminum|n	kind of	matter|n	26a1-5a20-e241-28f1	0
landform|n	kind of	natural formation|jn	26bf-462e-a8fb-f637	0
hum|n	kind of	sound|n	26bf-b84f-072a-b68a	0
plant|n	kind of	organism|n	26c3-eec4-e1d0-fac5	0
deposition|n	kind of	constructive force|jn	26ca-d196-e2c1-632c	0
eat food|vp	kind of	habit|n	26dc-135c-41e9-6a03	0
animal cell|ns	kind of	cell|n	2702-7db2-6eb1-e03f	0
drying|v	derivational morphology	dry|v	2728-2bde-6c00-9dd0	0
dry|v	instrument	hand dryer|ns	2728-2bde-6c00-9dd0	0
hand dryer|ns	kind of	electrical device|jn	2728-2bde-6c00-9dd0	0
oil|n	kind of	substance|n	2806-8957-c846-253b	0
crop|n	kind of	plant|n	281b-9541-e1c7-6c92	0
crop|n	has property	edible|j	281b-9541-e1c7-6c92	0
eating|n	derivational morphology	eat|v	281b-9541-e1c7-6c92	0
eat|v	patient	crop|n	281b-9541-e1c7-6c92	0
eat|v	patient	edible|j	281b-9541-e1c7-6c92	0
brass|n	kind of	alloy|n	2843-571e-d3d2-d99d	0
microscope|n	kind of	tool|n	28d0-868d-1eee-0150	0
observe|v	instrument	microscope|n	28d0-868d-1eee-0150	0
algae|n	kind of	organism|n	28d3-fb60-bdd3-d10c	0
december|n	kind of	month|n	28df-fece-46cf-e074	0
metamorphic|n	kind of	rock|n	28e0-0efa-52fc-4134	0
beach|n	kind of	environment|n	2913-c482-da7e-b2f6	0
beach|n	kind of	habitat|n	2913-c482-da7e-b2f6	0
ice|n	kind of	object|n	2959-08e0-430c-0f87	0
container|n	kind of	object|n	299f-781c-ea28-9ce3	0
pile|n	kind of	motion|n	29b4-6a08-3db7-782f	0
field|n	kind of	environment|n	2a18-601d-51f0-3abc	0
mammal|n	kind of	animal|n	2a1f-7883-c269-3736	0
pond|n	kind of	body of water|ns	2a41-7224-fbc2-ba94	0
bring substance|vp	goal	body|n	2a76-307e-23d8-5e78	0
bring substance|vp	kind of	function|n	2a76-307e-23d8-5e78	0
North Pole|ns	kind of	location|n	2a94-c730-703f-d4e6	0
liquid|n	has property	volume|n	2a97-db62-2708-bd9d	0
milliliter|n	kind of	volume|n	2a97-db62-2708-bd9d	0
volume|n	kind of	unit|n	2a97-db62-2708-bd9d	0
trilobite|n	kind of	water animal|ns	2ac7-87be-4297-8014	0
wood|n	kind of	natural material|jn	2b35-1f1c-4f5d-e8e9	0
Western coral snake|ns	kind of	snake|n	2b58-eef0-ced3-1aa1	0
nature preserve|ns	kind of	habitat|n	2b64-01c6-e21e-b32b	0
transport|n	derivational morphology	transport|v	2b96-b294-3abb-3f9b	0
transport|v	instrument	vehicle|n	2b96-b294-3abb-3f9b	0
travel|v	derivational morphology	travel|n	2b96-b294-3abb-3f9b	0
travel|v	instrument	vehicle|n	2b96-b294-3abb-3f9b	0
vehicle|n	kind of	tool|n	2b96-b294-3abb-3f9b	0
deer mouse|ns	kind of	mouse|n	2c01-2721-96af-28e1	0
earlobe|n	kind of	body part|ns	2c08-7667-3a32-cd76	0
seed|n	kind of	young plant|jn	2c17-469f-2296-dbee	0
kick|n	kind of	push|n	2c22-fd47-fae8-9fec	0
Monday|n	instance of	day|n	2c23-dc4d-c618-2570	0
ring|v	derivational morphology	ringing|n	2d60-9f81-f014-f5d5	0
ring|v	kind of	action|n	2d60-9f81-f014-f5d5	0
nitrogen|n	kind of	element|n	2d67-baa5-abb9-5015	0
water|n	kind of	nonliving thing|jn	2e1a-7f43-2f56-54a8	0
seed|n	has positive impact on	bird|n	2e77-d6d7-8255-82e3	0
seed|n	kind of	food|n	2e77-d6d7-8255-82e3	0
plant|n	kind of	living thing|jn	2e89-d8e8-a8fb-9acc	0
oil|n	kind of	liquid|n	2eff-c9c0-c7aa-f4b2	0
mountain range|ns	kind of	environment|n	2fcb-3708-8590-8eee	0
mountain|n	kind of	environment|n	2fcb-3708-8590-8eee	0
soup|n	kind of	liquid|n	3005-d180-4d74-cdb2	0
musical instrument|jn	kind of	object|n	300d-4b3b-57dd-2056	0
oil|n	kind of	fossil fuel|ns	3092-233a-f999-2512	0
desk|n	kind of	table|n	30aa-0d51-4be2-538d	0
bush|n	kind of	plant|n	311e-8d88-cde2-860d	0
mechanical energy|jn	kind of	energy|n	3144-f8f2-43a4-8712	0
laser|n	kind of	device|n	3168-bafc-668a-35fc	0
produce light|vp	instrument	laser|n	3168-bafc-668a-35fc	0
hunt|v	kind of	action|n	317f-06e6-5e83-8d81	0
drought|n	kind of	slow environmental change|jn	31b1-33e5-a71c-0f61	0
road|n	kind of	object|n	3234-2820-f7a1-4074	0
down feather|ns	kind of	material|n	3240-c2c8-0748-1c2a	0
desert|n	kind of	environment|n	328a-8d46-1485-c3c3	0
park|n	kind of	environment|n	32c3-1671-f654-dcb7	0
soup|n	kind of	food|n	330c-b2e7-f883-13e6	0
biofuel|n	kind of	alternative energy resource|jn	3352-8265-75b0-3355	0
sterling silver|ns	kind of	alloy|n	3379-66dc-280f-20e5	0
lizard|n	kind of	animal|n	33a0-5ab1-14b3-6bf8	0
inherited characteristic|jn	kind of	characteristic|n	33f5-726f-b706-4a01	0
striped|n	kind of	color pattern|jn	3483-7c99-093c-e25c	0
cavern|n	kind of	land form|ns	34ab-0980-7a15-537e	0
south|n	kind of	direction|n	34c2-c483-57d1-543e	0
tadpole|n	has property	baby|j	3596-66e7-97d6-0e9a	0
tadpole|n	has property	young|j	3596-66e7-97d6-0e9a	0
tadpole|n	kind of	baby frog|jn	3596-66e7-97d6-0e9a	0
tadpole|n	kind of	young frog|jn	3596-66e7-97d6-0e9a	0
toward|n	kind of	direction|n	3599-03b4-9c23-4b8f	0
flagpole|n	kind of	object|n	35d1-8c12-878d-beb6	0
down|n	kind of	direction|n	36e1-b93c-2ce0-866f	0
melt|v	kind of	process|n	36f6-e94f-8780-1897	0
freckle|n	kind of	inherited characteristic|jn	36f8-40f6-3ae3-9524	0
duck|n	kind of	aquatic animal|jn	371e-0bce-867d-1e1a	0
amphibian|n	kind of	animal|n	3740-c11d-832c-96f2	0
breathe|v	instrument	gill|n	3756-21fd-e448-dbfc	0
breathing|n	derivational morphology	breathe|v	3756-21fd-e448-dbfc	0
fish|n	at location	water|n	3756-21fd-e448-dbfc	0
fish|n	has subcomponent	gill|n	3756-21fd-e448-dbfc	0
gill|n	kind of	organ|n	3756-21fd-e448-dbfc	0
frog|n	kind of	amphibian|n	37e7-fd9e-4591-1258	0
attract|v	kind of	activity|n	3876-3549-b081-abe3	0
attract|v	kind of	function|n	3876-3549-b081-abe3	0
oil|n	kind of	pollutant|n	3879-d557-003d-491a	0
water|n	kind of	liquid|n	3961-d09c-4b9a-a6f7	0
mix|v	kind of	activity|n	39b7-6128-a6ae-5d97	0
camouflage|v	beneficiary	prey|n	39b9-9637-538d-0d33	0
camouflage|v	derivational morphology	camouflage|n	39b9-9637-538d-0d33	0
protection|n	derivational morphology	protect|v	39b9-9637-538d-0d33	0
protect|v	synonym	camouflage|n	39b9-9637-538d-0d33	0
sight|n	kind of	sense|n	39ca-a831-8d1a-babd	0
change|n	kind of	event|n	3a14-9cd4-c11b-d164	0
covering|n	kind of	object|n	3aa7-2278-0849-316b	0
grow|v	kind of	activity|n	3b23-bc5c-3332-4508	0
dandelion|n	kind of	flower|n	3b33-111c-c079-df38	0
process|n	kind of	event|n	3b7f-815d-511b-c7bb	0
telephone|n	kind of	tool|n	3b84-2ea8-db99-4f3b	0
ecosystem|n	has subcomponent	producer|n	3bad-691a-15c4-44f6	0
food chain|ns	has subcomponent	producer|n	3bad-691a-15c4-44f6	0
producer|n	kind of	role|n	3bad-691a-15c4-44f6	0
type|n	kind of	property|n	3bc7-74c9-307f-6f56	0
jar|n	kind of	container|n	3bdb-25d7-3c9f-958b	0
rest|v	derivational morphology	rest|n	3c48-fb11-4242-974f	0
rest|v	kind of	activity|n	3c48-fb11-4242-974f	0
strip|n	kind of	object|n	3cb8-96f0-34fb-8417	0
camera|n	kind of	tool|n	3d59-043d-faf2-a90e	0
record image|vp	instrument	camera|n	3d59-043d-faf2-a90e	0
clothes|n	kind of	object|n	3d61-550e-57ae-b045	0
clothes|n	synonym	clothing|n	3d61-550e-57ae-b045	0
reading|n	derivational morphology	read|v	3d84-54ff-cea1-4765	0
read|v	kind of	activity|n	3d84-54ff-cea1-4765	0
meadow|n	kind of	environment|n	3d8c-f05c-51e2-38f2	0
drought|n	kind of	natural disaster|jn	3e09-df41-a63a-cf1c	0
skeletal system|ns	kind of	body system|ns	3e34-7133-f645-504b	0
cover|v	kind of	protection|n	3e42-533a-ed4d-c99b	0
protection|n	derivational morphology	protect|v	3e42-533a-ed4d-c99b	0
protect|v	instrument	cover|v	3e42-533a-ed4d-c99b	0
Richmond|n	kind of	town|n	3e49-ad6a-5665-0cd5	0
nutrient|n	kind of	matter|n	3e9a-e391-5052-6b55	0
hummingbird|n	kind of	bird|n	3ed3-ffdd-5807-f126	0
student|n	kind of	human|n	3ed8-5fde-3b7b-6513	0
gourd|n	kind of	fruit|n	3f08-d790-ccf8-af59	0
liquid|n	kind of	substance|n	3f2b-87bb-f73a-3e5d	0
summer|n	kind of	season|n	3f3f-f2cb-ae3d-f238	0
Charles Darwin|ns	kind of	scientist|n	3f44-34c9-edee-9514	0
pail|n	kind of	container|n	3f9b-f0b8-3284-7aca	0
body of water|ns	kind of	environment|n	3f9d-8b3a-54b5-6a3c	0
rust forming|ns	kind of	chemical change|jn	3fb1-78ec-77f8-d713	0
wall|n	kind of	surface|n	3fe8-0138-a901-b730	0
protect|v	derivational morphology	protecting|n	401b-d6f7-6bc5-3718	0
protect|v	kind of	function|n	401b-d6f7-6bc5-3718	0
something form|av	kind of	process|n	402b-f67a-2f5a-0a05	0
tuna|n	kind of	fish|n	402e-1817-1d04-e00f	0
bring oxygen|vp	goal	body|n	4043-728e-19d8-238d	0
bring oxygen|vp	kind of	function|n	4043-728e-19d8-238d	0
brick|n	kind of	object|n	405a-72ae-da94-0c7d	0
duration|n	kind of	time|n	406d-464a-cfa5-7b67	0
measure time|vp	result	duration|n	406d-464a-cfa5-7b67	0
year|n	kind of	duration|n	406d-464a-cfa5-7b67	0
shape|n	kind of	characteristic|n	409a-a89f-e238-2bac	0
wipe up spill|vp	at location	laboratory|n	4197-9c0b-9863-629e	0
wipe up spill|vp	kind of	safety measure|ns	4197-9c0b-9863-629e	0
curling|n	derivational morphology	curl|v	41e5-6655-f98c-8696	0
curling|n	kind of	behavior|n	41e5-6655-f98c-8696	0
gold|n	kind of	solid|n	41ff-4240-13ce-27e0	0
human|n	kind of	animal|n	4253-4b9e-1e5f-1742	0
wetland|n	kind of	ecosystem|n	426c-6ee0-9023-3cca	0
single-celled organism|jn	kind of	living thing|jn	429b-b860-9460-60c7	0
cycle|n	kind of	process|n	4330-7381-9bed-2b75	0
greenhouse|n	kind of	shelter|n	4349-2e73-8808-3750	0
plant|n	at location	shelter|n	4349-2e73-8808-3750	0
solar energy|jn	kind of	light|n	4399-9824-93cb-c8e7	0
pipe|n	kind of	object|n	43aa-47f0-c8a3-dce6	0
chemical weathering|ns	kind of	weathering|v	43fa-1bf5-c428-cfa5	0
apple|n	kind of	fruit|n	440e-272e-8e84-6b1e	0
mirror|n	kind of	reflective object|jn	4478-dd94-9b15-a346	0
corn|n	kind of	plant|n	44b1-c2ab-2e0d-e5e5	0
lightning|n	kind of	electrical discharge|jn	44c6-34b2-4f88-7519	0
rabbit|n	kind of	animal|n	44d7-fef6-90ef-75aa	0
region|n	kind of	location|n	4539-85f1-57c0-5e89	0
soil|n	kind of	material|n	45bb-9ef6-d3bd-e645	0
deposition|n	kind of	natural process|jn	45f5-854b-a9a9-d2e7	0
flying|n	derivational morphology	fly|v	464c-d7c3-7c7d-8ae7	0
fly|v	at location	air|n	464c-d7c3-7c7d-8ae7	0
fly|v	kind of	motion|n	464c-d7c3-7c7d-8ae7	0
ocean|n	kind of	body of water|ns	466a-2c15-ac54-8361	0
transport mineral|vp	kind of	function|n	46cd-dec2-14f6-b382	0
transport nutrient|vp	kind of	function|n	46cd-dec2-14f6-b382	0
transport water|vp	kind of	function|n	46cd-dec2-14f6-b382	0
element|n	kind of	substance|n	4706-54ea-c8d6-bedd	0
spine|n	kind of	object|n	4760-f7f8-5130-db3c	0
solar energy|jn	kind of	energy|n	4849-d977-c75a-e8fb	0
conserve water|vp	kind of	characteristic|n	489a-467c-0138-cd62	0
sunlight|n	kind of	light|n	49dc-4526-46f9-5b32	0
pot|n	kind of	container|n	4a8d-ee0c-6d0f-d1e8	0
Appalachian Mountains|ns	kind of	mountain|n	4a96-2fb6-33e3-a914	0
fungus|n	kind of	living thing|jn	4ae9-5a73-3f04-48f7	0
moth|n	kind of	insect|n	4c05-ce97-15e0-e7d5	0
aluminum|n	kind of	element|n	4c25-b5f8-13bf-6b86	0
home|n	kind of	building|n	4d1f-ad79-3299-bfb4	0
cushion|n	kind of	object|n	4da3-61dc-91ef-b4ad	0
sea mammal|ns	kind of	mammal|n	4df6-1a70-4364-cd87	0
