subj	rel	obj	id	flag
identify|v	instrument	composition|n	f245-df47-6b3e-b4f6	0
magnetism affect|av	patient	distant object|jn	f273-cb72-b4dd-f0ab	0
reuse|v	patient	renewable resource|jn	f290-4de0-34ab-0f52	0
recycle|v	derivational morphology	recyclable|j	f450-c52a-cebe-ac01	0
recycle|v	patient	recyclable material|jn	f450-c52a-cebe-ac01	0
sound|n	at location	air|n	f672-4bbb-6fff-373c	0
metamorphose|v	derivational morphology	metamorphosis|n	f700-0f5f-be06-c22a	0
metamorphose|v	instrument	pressure|n	f700-0f5f-be06-c22a	0
metamorphose|v	patient	shale|n	f700-0f5f-be06-c22a	0
metamorphose|v	result	slate|n	f700-0f5f-be06-c22a	0
detect|v	instrument	eye|n	fdba-70d0-fcc6-e529	0
see|v	instrument	eye|n	fdba-70d0-fcc6-e529	0
see|v	patient	light|n	fdba-70d0-fcc6-e529	0
sense|v	instrument	eye|n	fdba-70d0-fcc6-e529	0
