subj	rel	obj	id	flag
carrion|n	synonym	rotting flesh|jn	0ff3-af70-ba28-efc5	0
carrion|n	synonym	rotting meat|jn	0ff3-af70-ba28-efc5	0
absorbing|n	derivational morphology	absorb|v	1015-4572-2293-d185	0
getting|n	derivational morphology	get|v	1015-4572-2293-d185	0
receiving|v	derivational morphology	receive|v	1015-4572-2293-d185	0
take in|v	synonym	absorb|v	1015-4572-2293-d185	0
take in|v	synonym	get|v	1015-4572-2293-d185	0
take in|v	synonym	receive|v	1015-4572-2293-d185	0
sediment|n	similar to	soil|n	1039-d8f3-b11c-3d03	0
electric current|ns	synonym	electricity|n	1058-66b0-4e23-6cf9	0
replace|v	instrument	replacement|n	10b7-ffcd-cb06-c86d	0
solution|n	has positive impact on	problem|n	10ba-91e7-e31b-c025	0
component|n	synonym	part of|ns	10d3-297c-e0e5-8531	0
cut down forest|vp	instrument	cut down tree|vp	10fd-451d-ea1e-99fa	0
cut down|v	patient	forest|n	10fd-451d-ea1e-99fa	0
forest|n	has subcomponent	tree|n	10fd-451d-ea1e-99fa	0
trait|n	synonym	characteristic|n	1112-d2ae-a1f5-ffb6	0
produce|v	synonym	provide|v	1201-f310-a3c3-b88d	0
environment|n	synonym	area|n	1240-2639-9a5f-96cd	0
observe|v	synonym	gather information|vp	13d5-3248-93e0-97df	0
colorless|j	synonym	no color|n	140f-03da-a4ce-9f45	0
no color|n	antonym	color|n	140f-03da-a4ce-9f45	0
receive sunlight|vp	synonym	absorb sunlight|vp	141a-5c36-0fac-52ac	0
protect|v	synonym	defend|v	142e-2fac-bb31-2e5d	0
keep|v	synonym	stay|v	151d-c801-eb15-ebfb	0
finding|n	derivational morphology	find|v	157e-8f35-f478-8797	0
find|v	synonym	locate|v	157e-8f35-f478-8797	0
locating|n	derivational morphology	locate|v	157e-8f35-f478-8797	0
buoyancy|n	derivational morphology	buoyant|j	1603-cc51-e120-065e	0
can float|vp	synonym	buoyant|j	1603-cc51-e120-065e	0
float|v	at location	gas|n	1603-cc51-e120-065e	0
float|v	at location	liquid|n	1603-cc51-e120-065e	0
float|v	instrument	buoyancy|n	1603-cc51-e120-065e	0
take in|v	synonym	absorb|v	160e-6da0-3cc4-1b3d	0
downward|n	synonym	down|n	1632-346e-67a5-b1b8	0
cure|n	synonym	solution|n	16ea-bfa4-07c6-c55d	0
cure|v	patient	sick|n	16ea-bfa4-07c6-c55d	0
together|j	similar to	group|n	170f-aad5-f04c-f90d	0
temperature rise|av	synonym	temperature increase|av	17ff-5bac-df42-a1b4	0
habitat|n	similar to	environment|n	1800-f69c-1283-7d49	0
generate|v	synonym	create|v	1811-c7f9-f6be-4bde	0
inspect|v	synonym	examine|v	18ae-ab97-6895-4128	0
observe|v	synonym	examine|v	18ae-ab97-6895-4128	0
be good for|v	has positive impact on	thing|n	1927-9e8e-915b-3da1	0
increase|n	synonym	more|n	19f5-4162-4c01-59aa	0
shift|v	synonym	move|v	1a46-dc05-1bd8-5ed7	0
approximately|n	synonym	about|n	1a4b-82df-0613-5268	0
reduce|v	synonym	decrease|v	1a70-2ddd-7f85-17ae	0
bounce back|v	synonym	reflect|v	1ae4-77c6-e2a0-c6f1	0
eat|v	synonym	consume food|vp	1af8-152d-3dd1-798c	0
become cold|vj	synonym	get cold|vj	1b1f-6621-ffb4-727c	0
require|v	derivational morphology	required|j	1b31-08ba-2a30-8dd0	0
used for|v	instrument	required object|jn	1b31-08ba-2a30-8dd0	0
kind of|j	synonym	example|n	1b3f-b617-d7ef-1815	0
flat|n	synonym	level|n	1d4f-7b26-a32f-d1df	0
prevent|v	instrument	inhibitor|n	1ec2-4fac-096f-d2fc	0
hover|v	at location	air|n	1eef-7771-64a6-1d93	0
hover|v	synonym	stay still|vp	1eef-7771-64a6-1d93	0
positive impact|jn	synonym	helpful effect|jn	1f4c-09cb-8d13-2701	0
expand|v	result	big|j	1fc6-7784-ccd9-4fd5	0
breathe in|v	synonym	absorb air|vp	2047-3ee7-a047-0dd9	0
best|j	synonym	most positive|qj	20e2-689d-b7c6-528a	0
function|n	similar to	purpose|n	213d-225f-ebb9-d228	0
organism group|ns	synonym	species|n	2171-5edd-a3d0-f2c2	0
camouflage|n	kind of	disguise|n	225b-9d13-f6b0-4da1	0
look|v	kind of	see|v	2296-98bd-73b5-1679	0
combine|v	kind of	make|v	239a-f2cc-8bbb-223e	0
action|n	synonym	activity|n	2479-774e-9ef8-d595	0
happen|v	synonym	occur|v	24c1-532c-1322-2dc3	0
sense warning|vp	synonym	receive warning|vp	24f8-b192-2a82-e6d8	0
wildfire|n	synonym	forest fire|ns	255a-e572-50e2-f8e5	0
show|v	synonym	display|v	2597-f6ee-6a92-2ec6	0
ecosystem role|ns	synonym	food chain role|ns	25c2-cd2a-8053-4695	0
liquid carry|av	synonym	liquid push|av	2634-87a7-680f-783f	0
less|j	synonym	reduced amount|jn	26bf-d2db-4fdc-53f6	0
reduced|j	derivational morphology	reduce|v	26bf-d2db-4fdc-53f6	0
blacktop|n	synonym	asphalt|n	26f3-c715-9750-2ff7	0
keep cool|vp	antonym	increase temperature|vp	2786-3bde-a7de-6181	0
nighttime|n	synonym	night|n	27e6-0bf1-bc03-7f66	0
eat|v	patient	prey|n	290b-426c-c0a3-ebb6	0
remove forest|vp	instrument	cut down tree|vp	298b-ca93-e80a-a32d	0
state|n	synonym	form|n	29a1-5acf-45b5-3b06	0
cause|v	synonym	make happen|vp	29f7-bead-ba29-6a7f	0
touch|v	synonym	contact|v	2a06-2a73-ddc5-b6c8	0
prevent|v	synonym	keep from happen|vp	2a3e-40ec-e187-c0d2	0
poison environment|vp	instrument	poison organism|vp	2aa7-4696-710f-dc1b	0
gradual|n	synonym	slow|n	2ca4-e07e-d662-09c9	0
appliance|n	similar to	technology|n	2d70-7bf6-5bc2-e3f2	0
appearance|n	synonym	look|n	2d89-0117-6ce2-b5bf	0
object|n	has subcomponent	appearance|n	2d89-0117-6ce2-b5bf	0
boat|n	similar to	ship|n	2e50-5461-745a-36ee	0
identify|v	synonym	discover|v	2e6a-b783-f0c4-7809	0
cellular respiration|ns	synonym	cellular digestion|ns	2ede-65e6-e727-d345	0
bake|v	kind of	cook|v	3006-985a-1294-98df	0
improvement|n	derivational morphology	improve|v	3022-b0dc-604d-b0d7	0
improvement|n	synonym	positive impact|jn	3022-b0dc-604d-b0d7	0
improve|v	synonym	have positive impact|vp	3022-b0dc-604d-b0d7	0
pair|n	synonym	two|n	3196-d7c7-bf24-9fbb	0
two|n	instance of	number|n	3196-d7c7-bf24-9fbb	0
not see|v	antonym	see|v	31be-afe3-6b4d-fa2d	0
visibility decrease|av	result	not see|v	31be-afe3-6b4d-fa2d	0
stop|v	antonym	move|v	31e5-9065-c214-1108	0
dependent|n	derivational morphology	depend|v	32b9-45a7-7e74-12c2	0
roam|v	kind of	move|v	3347-b1a5-6757-f53d	0
roam|v	synonym	move around|vp	3347-b1a5-6757-f53d	0
acquiring|n	derivational morphology	acquire|v	336b-8580-1de1-5714	0
take in|v	synonym	acquire|v	336b-8580-1de1-5714	0
dry up|v	synonym	lose water|vp	33d8-6fe3-b609-c1a4	0
wind|n	synonym	moving air|jn	33f1-c7fb-094b-0129	0
low|n	similar to	decrease|n	341d-e635-d3a7-a6a2	0
view|v	synonym	see|v	3436-66c9-9e0a-3a8b	0
study soil sample|vp	instrument	study microorganism|vp	346c-7060-9ad3-5d93	0
sticky|n	similar to	moist|n	3470-556f-94c8-3297	0
round|v	result	rounder|j	3497-0826-74ec-c9cf	0
food web|ns	synonym	food chain|ns	349d-dd0e-2deb-7b57	0
contain|v	synonym	have inside|v	34a2-9d5f-692b-4898	0
ocean shell|ns	synonym	seashell|n	3546-9da0-47ff-c78b	0
protect|v	synonym	prevent harm|vp	360a-b24c-3306-9b73	0
bike|n	synonym	bicycle|n	3625-df10-23fc-2223	0
rotate|v	synonym	complete rotation|vp	3681-33ce-b63b-2749	0
sun|n	has subcomponent	sunlight|n	3686-5795-31e5-b5e0	0
usual|j	antonym	varying|j	3711-f792-5151-2c3a	0
varying|n	derivational morphology	vary|v	3711-f792-5151-2c3a	0
underwater|j	synonym	below water|jn	378e-3052-e593-d80f	0
pull away|v	kind of	separate|v	38b9-f9da-56c0-a6bb	0
carry|v	synonym	move|v	38f7-b1e7-b37e-ef1e	0
amount|n	synonym	volume|n	3949-4114-a899-79d8	0
size|n	synonym	volume|n	3949-4114-a899-79d8	0
drive vehicle|vp	synonym	use vehicle|vp	39b5-164b-997b-e3fe	0
ride vehicle|vp	synonym	use vehicle|vp	39b5-164b-997b-e3fe	0
time length|ns	synonym	time period|ns	39e6-6d8b-2d69-786c	0
nature|n	synonym	natural environment|jn	3a09-2b75-9bf0-dd93	0
stay warm|vj	synonym	keep warm|vj	3a0f-40e0-b6ef-bea4	0
single-cell organism|jn	synonym	unicellular organism|jn	3a25-1c51-791f-6ec7	0
search|v	synonym	seek|v	3a4a-a10f-5973-6530	0
power|v	synonym	provide energy|vp	3a7a-4175-a1b7-db73	0
datum|n	synonym	information|n	3bbb-b092-18ed-1a8a	0
thaw|v	kind of	melt|v	3cb0-21ad-9635-ef5c	0
convert|v	similar to	release|v	3d01-b0f9-5de8-8952	0
observe|v	synonym	see|v	3d19-51ab-7f0c-7a14	0
structure|n	synonym	part|n	3d76-6d66-4a17-7ae2	0
technology|n	similar to	tool|n	3dbd-97fe-20bf-4ba3	0
revolve|v	synonym	orbit|v	3dd5-2225-75cc-e350	0
composed of|v	synonym	made of|v	3e18-eada-4a5f-aeef	0
made of|v	agent	object|n	3e18-eada-4a5f-aeef	0
function|n	synonym	purpose|n	3e2e-e065-36c0-898c	0
function|n	synonym	use|n	3e2e-e065-36c0-898c	0
object|n	has subcomponent	function|n	3e2e-e065-36c0-898c	0
H2O|n	synonym	water|n	3f09-79e2-1e7d-1099	0
animal species|ns	has subcomponent	animal|n	3f4c-c241-6217-60ff	0
weather|n	at location	outdoor|j	3f81-09e1-5ec1-00e5	0
weather|n	synonym	air condition|ns	3f81-09e1-5ec1-00e5	0
little|n	synonym	small|n	3f9d-3d9c-0d39-6b31	0
sound|n	synonym	sound energy|ns	4013-87f5-6cc4-127f	0
sound energy|ns	instance of	energy|n	4013-87f5-6cc4-127f	0
daytime|n	synonym	day|n	4045-4262-fa1f-160f	0
recycle|v	synonym	return|v	40b8-086d-439a-c9ba	0
know property|vp	synonym	know information|vp	418b-50f9-2389-1806	0
light|n	synonym	light energy|ns	4201-f5ef-6bd3-f5b4	0
sunlight shine|av	synonym	provide sunlight|vp	4215-7e38-54ca-e2fa	0
anchor|v	synonym	provide support|vp	42d5-c036-5d21-b206	0
dead|j	antonym	alive|j	42ee-7009-131f-4719	0
condense|v	similar to	collect|v	432d-ac14-4894-0314	0
drop|v	synonym	fall|v	4331-2b1f-b2b3-343c	0
temperature drop|av	synonym	become cold|vj	43bb-2d2b-dd45-1c67	0
generally|j	synonym	normal|j	4403-18c7-fe87-324a	0
generally|n	synonym	usually|n	4403-18c7-fe87-324a	0
tell difference|vp	synonym	classify|v	4448-2467-9571-5878	0
coat|n	kind of	clothes|n	4483-54ea-1288-2d72	0
coat|n	synonym	fur coat|ns	4483-54ea-1288-2d72	0
create|v	derivational morphology	creating|v	450b-d1e6-d7b9-2e6b	0
develop|v	synonym	create|v	450b-d1e6-d7b9-2e6b	0
develop|v	synonym	invent|v	450b-d1e6-d7b9-2e6b	0
invent|v	derivational morphology	inventing|v	450b-d1e6-d7b9-2e6b	0
renewable resource|jn	synonym	natural resource|jn	462f-0e75-97ec-060c	0
health|n	has positive impact on	keep healthy|vp	464d-b3db-e4d7-3547	0
survive|v	has positive impact on	keep healthy|vp	464d-b3db-e4d7-3547	0
harm|n	synonym	injury|n	4670-75b2-3866-eff9	0
mL|n	synonym	milliliter|n	46bc-bca8-b945-8327	0
trash|n	synonym	waste|n	470c-0013-8541-1f5a	0
heat|n	synonym	heat energy|ns	4710-c993-7a19-bef2	0
heat energy|ns	kind of	energy|n	4710-c993-7a19-bef2	0
feature|n	synonym	characteristic|n	480d-24f6-cd70-5644	0
clear|v	kind of	remove|v	4831-646d-8648-0fa7	0
likely|j	similar to	usually|j	4850-3bd5-960b-0b9a	0
likely|j	synonym	likelihood|n	4850-3bd5-960b-0b9a	0
temperature rise|av	synonym	become warm|vj	4867-4ad0-0164-d368	0
transport|v	similar to	travel|v	48be-b112-3323-84b6	0
transport|v	synonym	move|v	48be-b112-3323-84b6	0
assemble|v	synonym	put together|v	48ed-395e-8d30-edb4	0
assembling|n	derivational morphology	assemble|v	48ed-395e-8d30-edb4	0
put together|v	derivational morphology	putting together|v	48ed-395e-8d30-edb4	0
contain|v	kind of	store|v	49fd-6aeb-83eb-c25c	0
daylight hour|ns	has subcomponent	daylight|n	4b1a-b0f4-764e-a79c	0
role|n	similar to	importance|n	4b40-ee0e-7e5d-23f3	0
half of earth|ns	has subcomponent	earth|n	4ba2-35d1-c2d9-ca91	0
half of earth|ns	synonym	hemisphere of earth|ns	4ba2-35d1-c2d9-ca91	0
hemisphere of earth|ns	has subcomponent	earth|n	4ba2-35d1-c2d9-ca91	0
contribute|v	synonym	add|v	4bca-7771-01b5-a2f6	0
hypothesis|n	synonym	scientific guess|jn	4cb2-9f64-ed27-e619	0
be on|v	result	touch|v	4d0b-497e-6a7f-bfca	0
both|n	synonym	two|n	4dc0-19c7-104a-0ddf	0
two|n	instance of	number|n	4dc0-19c7-104a-0ddf	0
be in|v	result	touch|v	4e2c-c684-660e-fcbe	0
history|n	synonym	the past|ns	4e56-9d2d-b627-f9b1	0
annual|j	synonym	yearly|j	4e76-f56b-867d-34d3	0
air current|ns	has subcomponent	air|n	4e8c-54ec-dbb8-6592	0
jet stream|ns	synonym	air current|ns	4e8c-54ec-dbb8-6592	0
keep|v	kind of	store|v	4ef5-2024-bd2f-74e2	0
coastline|n	synonym	coast|n	4f91-092a-029b-64a8	0
pass|v	synonym	occur|v	50d7-9492-5143-d88b	0
ground|n	synonym	floor|n	5105-d3dc-d7ed-6fa3	0
break apart|v	synonym	break down|v	518b-ce25-7fb9-adfb	0
turn|v	synonym	convert|v	520b-e7fa-600c-d598	0
live|v	synonym	be alive|v	5235-918a-6a82-0d1a	0
be around|v	synonym	surround|v	5365-b516-685c-e809	0
transform|v	synonym	convert|v	539c-ccfe-688f-27f6	0
high|n	similar to	increase|n	53d0-8110-c683-52da	0
decline|v	synonym	decrease|v	53ec-933f-7116-dcaf	0
dissolve|v	kind of	break down|v	5404-b04d-d0b2-6309	0
another|n	synonym	different|n	5457-5b8e-eb6c-aea1	0
view|v	synonym	observe light|vp	54bb-adb6-1968-eac6	0
bottom|n	synonym	lowest|j	55a5-73d4-c1b1-e55b	0
often|j	similar to	usual|j	55de-6e39-fe84-2395	0
often|n	similar to	likely|n	55de-6e39-fe84-2395	0
electricity|n	synonym	electrical energy|jn	5657-c6bc-e6cd-ae38	0
vary|v	synonym	differ|v	567f-1878-8555-aa7d	0
send|v	synonym	transfer|v	56bc-389e-d138-7308	0
watch|v	synonym	look at|v	56be-ce78-ec19-1c61	0
help|n	synonym	advantage|n	56cd-812e-1e24-c47a	0
herbivore|n	synonym	first-level consumer|jn	5706-62c6-1f2a-6e18	0
insulator|n	synonym	good insulator|jn	5733-18d0-8191-c1ce	0
protect|v	synonym	make safe|v	578b-10b3-d171-7b7c	0
less|n	similar to	decrease|n	580f-1d81-36b1-adb3	0
necessary|j	synonym	require|v	5830-0226-d5ec-1248	0
cut down tree|vp	result	deforestation|n	58fb-4d30-982b-787b	0
cut down tree|vp	result	deforested area|jn	58fb-4d30-982b-787b	0
preserve food|vp	synonym	prevent spoiling|vp	59a4-b2fa-5937-4f14	0
put on|v	synonym	wear|v	5a57-e1e0-4c65-262d	0
recent|j	synonym	young|j	5af8-ed0d-690a-97dd	0
pull|v	kind of	attract|v	5b19-9470-28b5-572c	0
odor|n	synonym	scent|n	5be2-5169-c01b-4cf6	0
function|n	synonym	job|n	5bed-2cfd-fe4d-324e	0
reproduce|v	synonym	have offspring|vp	5c25-2129-40a6-71ea	0
metallic|n	similar to	shiny|n	5c9f-a48a-692d-9500	0
nonliving|j	antonym	living|j	5ce7-4fed-f926-472e	0
dead organism|jn	has subcomponent	remains|n	5d86-6036-9920-2c88	0
expand|v	synonym	spread out|v	5d92-c150-1789-1c17	0
receive sunlight|vp	synonym	absorb sunlight|vp	5e35-243f-81ab-5eef	0
survive|v	synonym	live|v	5e5f-d2d7-bb79-193c	0
fragrance|n	synonym	smell|n	5ed4-1803-24c0-ee4b	0
discard|v	synonym	throw away|v	5f43-c4d3-9043-8b02	0
contain water|vp	instrument	water body|ns	60d1-d074-940b-f067	0
fall|n	synonym	autumn|n	6145-6448-7c22-836f	0
all other|qn	synonym	rest|n	6328-829b-22db-6428	0
daylight amount|ns	synonym	daylight length|ns	63b4-4d77-7768-da8c	0
downhill|n	synonym	down|n	63ed-e261-2225-2e65	0
belong|v	synonym	be kind of|v	643f-7227-2e92-b2b1	0
newborn|j	synonym	just born|jn	6572-f053-aaa7-25ce	0
take in oxygen|vp	goal	blood|n	65bb-ee0e-f67d-f6d9	0
be fit for|v	result	survive|v	6639-1b70-5a51-b9a1	0
be user for|v	similar to	allow|v	663d-a91d-53d8-5625	0
counter|v	result	reduce|v	6650-9806-5c50-ff4e	0
counter|v	result	resist|v	6650-9806-5c50-ff4e	0
counter|v	result	stop|v	6650-9806-5c50-ff4e	0
germinate|v	result	sprout|v	665a-2d1b-8608-576a	0
population increase|av	synonym	more survive|av	6661-099d-ac05-1f21	0
feeling|n	derivational morphology	feel|v	6722-33ad-ff6e-30b3	0
touching|n	derivational morphology	touch|v	6722-33ad-ff6e-30b3	0
touch|v	synonym	feel|v	6722-33ad-ff6e-30b3	0
solar energy|jn	instance of	energy|n	6759-5ee2-140f-df48	0
sunlight|n	synonym	solar energy|jn	6759-5ee2-140f-df48	0
used for|v	result	help|v	679c-fab2-a001-db1e	0
provide|v	instrument	deliver|v	69bc-91ee-2371-c804	0
provide|v	instrument	make|v	69bc-91ee-2371-c804	0
instrument|n	synonym	equipment|n	69d1-9751-6050-3017	0
look at|v	synonym	observe|v	6a75-83b3-d985-4a70	0
communicate|v	synonym	share information|vp	6ae0-d900-5f59-8e85	0
survival|n	synonym	survive|v	6b14-8236-7175-c193	0
advance|v	synonym	improve|v	6b71-8219-5039-8487	0
pollinator|n	synonym	pollinating animal|ns	6baa-61fa-ccac-43d0	0
pollinator|v	agent	pollinate|v	6baa-61fa-ccac-43d0	0
remove|v	synonym	decrease|v	6c44-86b0-3f21-da81	0
shake|v	similar to	shift|v	6c79-d646-1afb-b6d3	0
feel|v	patient	texture|n	6c86-9d15-6ab9-f4c3	0
object|n	has subcomponent	texture|n	6c86-9d15-6ab9-f4c3	0
bang|v	synonym	hit|v	6e3f-b470-4e29-ec6f	0
apart|n	synonym	away|n	6e81-2024-ba28-312f	0
adaptation|n	synonym	adaptive feature|jn	6f25-0200-16e0-4389	0
forest|n	synonym	wooded area|ns	6f69-e8ea-c102-e065	0
look|v	synonym	see|v	7120-da03-7f9e-5466	0
crystal|n	has subcomponent	crystal structure|ns	7146-f88d-9166-0691	0
hurt|v	synonym	harm|v	7159-d1fa-5784-4a1e	0
replant|v	kind of	replace|v	71c1-15bd-b699-64ee	0
replant|v	patient	plant|n	71c1-15bd-b699-64ee	0
cause|v	synonym	have effect|vp	7217-ca8f-51fc-7263	0
convert|v	synonym	change|v	72a6-1822-575b-e849	0
sidewalk|n	synonym	pavement|n	738a-36ed-7284-dfa2	0
boiling|n	derivational morphology	boil|v	73e5-00b0-22fd-e34e	0
boil|v	agent	liquid|n	73e5-00b0-22fd-e34e	0
boil|v	instrument	boiling point|ns	73e5-00b0-22fd-e34e	0
property|n	synonym	feature|n	73e8-63d3-28a9-7f8e	0
carry|v	synonym	transport|v	73ed-c126-9663-1012	0
lot|n	synonym	much|n	7452-c8f0-f7ce-4dc5	0
heat|v	synonym	transfer thermal energy|vp	74c9-ce13-0e8d-4a29	0
woodland|n	synonym	forest|n	75b7-e55a-c950-379a	0
baby|n	kind of	offspring|n	75d4-1f81-cb21-f793	0
Earth's plate|ns	synonym	tectonic plate|ns	75e6-403b-649e-cce8	0
lose|v	synonym	have less of|v	75e9-85f3-cc73-27cf	0
component|n	synonym	part|n	7743-074e-340e-e2e9	0
object|n	has subcomponent	component|n	7743-074e-340e-e2e9	0
object|n	has subcomponent	part|n	7743-074e-340e-e2e9	0
eat animal|vp	instrument	kill animal|vp	785b-6d16-8fc8-ee28	0
eat plant|vp	instrument	kill plant|vp	785b-6d16-8fc8-ee28	0
made up of|v	synonym	contains|v	787c-b7eb-9067-f7f1	0
made up of|v	synonym	made of|v	787c-b7eb-9067-f7f1	0
identify|v	kind of	determine|v	7955-b33e-9357-33b7	0
return|v	similar to	add|v	79a0-cb9c-0aef-f322	0
have oxygen|vp	synonym	oxygenated|v	7a7b-fa49-24fc-ce30	0
last long|vp	synonym	be available long|vp	7b14-3b1d-7f2e-ae55	0
lower|v	synonym	decrease|v	7b3b-3c56-8e8b-ab1c	0
cooling|n	derivational morphology	cool|v	7b61-fb62-acc5-a7f7	0
temperature drop|av	synonym	cooling|n	7b61-fb62-acc5-a7f7	0
leave alone|v	antonym	change|v	7bad-20c8-07a5-3c70	0
potential energy|jn	synonym	stored energy|ns	7bb2-425e-c7fe-c044	0
sound wave|ns	instance of	wave|n	7bc3-ba5f-c9ed-09c6	0
sound wave|ns	synonym	sound energy|ns	7bc3-ba5f-c9ed-09c6	0
form|n	synonym	kind|n	7c96-f704-e51e-1678	0
ice crystal|ns	synonym	ice|n	7d2c-48ac-99ed-8384	0
add heat|vp	synonym	increase temperature|vp	7d37-b81d-0cf3-9ae0	0
impact|v	synonym	affect|v	7dc9-24ac-4c93-866e	0
add|v	synonym	increase|v	7ef3-7d2a-dd0a-7953	0
daylight period|ns	synonym	daylight amount|ns	80ed-85da-37fe-1633	0
make|v	synonym	produce|v	80f0-202c-0427-9ddc	0
daylight|n	synonym	sunlight|n	81a9-8f8a-02ee-4dbc	0
make|v	synonym	invent|v	83be-648d-f63f-3270	0
inhibit|v	synonym	prevent|v	83fc-2b11-a88e-56cd	0
rattle|v	kind of	vibrate|v	8413-0f13-cab4-2c05	0
dirt|n	synonym	soil|n	8480-1ad7-af0d-15e0	0
develop|v	synonym	grow|v	861e-c96c-1742-1b23	0
grow|v	derivational morphology	growing|n	861e-c96c-1742-1b23	0
travel|v	kind of	move|v	8627-a51d-fcbc-8601	0
beneficial|n	synonym	helpful|n	8641-2ccd-4c11-a122	0
quantity|n	synonym	amount|n	865d-b114-6f4e-b503	0
little|n	similar to	decrease|n	8697-e00d-4b6f-7a62	0
repair|v	synonym	heal|v	86d3-723e-62b0-6dfa	0
restore|v	derivational morphology	restoration|n	8726-c09d-4a3b-e814	0
restore|v	has positive impact on	object|n	8726-c09d-4a3b-e814	0
magnetic force|ns	synonym	magnetism|n	8731-96ec-1a7b-d0c9	0
do job|vp	synonym	perform job|vp	8754-eb6c-1c85-c80a	0
ripping|n	derivational morphology	rip|v	8756-ec9f-0c1b-21c4	0
tearing|n	derivational morphology	tear|v	8756-ec9f-0c1b-21c4	0
tear|v	synonym	rip|v	8756-ec9f-0c1b-21c4	0
vapor|n	synonym	gas|n	876f-dbeb-2f53-1d96	0
living thing|jn	synonym	living entity|jn	87a0-dd02-dd6d-ee60	0
organism|n	synonym	living thing|jn	87a0-dd02-dd6d-ee60	0
O2|n	synonym	oxygen|n	87eb-3d9a-8306-d0e7	0
thrust|v	synonym	push|v	87f9-f56d-8397-3010	0
keep happening|vp	similar to	cause|v	87fc-9f14-db43-7f99	0
provide warmth|vp	synonym	keep warm|vj	8817-2a2b-242d-47e4	0
be left out|v	synonym	move from|vp	8854-3e45-f39e-81a8	0
apply heat|vp	synonym	add heat energy|vp	888f-d3a6-9ba4-efbd	0
seek|v	synonym	try find|vp	88e2-d46b-7846-8a0f	0
sun|n	has subcomponent	sunlight|n	8939-25ca-fb9c-d790	0
destroy forest|vp	instrument	cut down tree|vp	89d2-2796-1e94-3b10	0
destroy|v	patient	forest|n	89d2-2796-1e94-3b10	0
forest|n	has subcomponent	tree|n	89d2-2796-1e94-3b10	0
impact|n	synonym	effect|n	8b85-9aff-8362-b0d3	0
frozen|n	synonym	solid|n	8f51-a7cd-6829-c91f	0
condense|v	agent	liquid water|jn	8f56-5eff-5f75-8478	0
condense|v	at location	air|n	8f56-5eff-5f75-8478	0
condense|v	synonym	come together|vp	8f56-5eff-5f75-8478	0
sharp sense|jn	synonym	enhanced sense|jn	8f95-5431-bea6-4649	0
vibration|n	similar to	wave|n	9072-0c5d-d333-d1ce	0
save|v	synonym	prevent death|vp	90a4-4c46-289e-f3e8	0
garbage|n	synonym	waste|n	90eb-c6e6-6838-9461	0
conserve|v	instrument	use less|vp	9130-a03b-85d4-9a10	0
conserve|v	patient	resource|n	9130-a03b-85d4-9a10	0
sight|n	synonym	vision|n	9150-2d08-9c54-5af3	0
sand|n	similar to	soil|n	9151-af14-f370-f540	0
region|n	similar to	environment|n	91cc-2488-b3f3-beac	0
daily|j	synonym	every day|jn	9318-8c1b-0902-d588	0
come from|v	source	source|n	9331-ece9-c87a-1358	0
freezing point|ns	similar to	melting point|ns	933d-6b9a-7b84-d664	0
